Fp1,C3
-15.884566376379148,-24.395401449925167
-51.238925820206575,-16.278351655524148
14.890872513131832,23.871376681934755
59.28266023645835,16.9896438457901
-18.82377157222462,-15.280777288093915
-48.726091365409765,-12.787298860981938
35.90704261162096,-6.337309213818783
47.47111146202958,-4.0374468389207605
-26.714860159988483,7.736965551818509
-60.986731929786394,13.139315202929271
-7.007262121902723,8.308361301891093
64.23329382991918,-2.664877901876093
24.667868015931123,-8.252114203659985
-45.9123809516074,-12.983897710565529
-15.995118301561215,-0.010591330457074832
37.505456435511746,23.01369106574914
11.644402679166395,5.8603474431484255
-49.63129960744764,-20.65540786882589
-32.441894703982655,-10.795809978828697
40.26434625214553,21.173843496325095
51.47191708184592,5.3078177239868065
-10.349730320569918,-40.23721773428147
-65.1991424864624,15.134513754287571
-2.129024883817692,66.51309766171869
75.36585382197339,-20.741841701130618
-21.962144917512497,-69.05026005675485
-45.9090894091813,-17.21298078364876
73.4109951288627,9.907423374912868
1.3493477637925189,30.732854194797984
-96.92561359022088,54.55499667348015
-1.5440146666098116,14.148238823679922
61.14090417300618,-43.68896541441927
38.39172748725468,-28.511662929091276
13.060015492235056,-14.311936244193054
-45.52872536289375,-19.854497521890174
-84.3222985290867,78.13853109739037
6.262227420190591,102.58362868687911
95.97809560997261,-76.53927953893813
-14.375164883826464,-130.5347480543377
-72.16425205349736,-3.6053071315690666
54.28521416952921,36.00873185153615
62.10574988632099,17.385460520021034
-15.116046007084025,14.596666880092059
-31.398309525165008,16.59148946187808
-11.210005457724801,33.72979164142222
16.47825560718291,6.25488414036729
-22.029808075665578,-19.392048079609737
-37.49960371450255,-11.823142076485006
22.020030669829595,-16.11920536393697
17.595686324558702,5.940431915645366
-43.635052295254695,19.9876093549305
-13.945585985155796,-25.468111309173786
54.82206461136293,-44.09133663444625
42.13551869995813,7.654132113450481
12.563587279118872,25.455459830154492
-21.575312260229147,3.2873663204918557
-19.781702693092697,15.14607167339502
31.58808658255824,12.552131556596304
-13.747600548917106,-12.515601809052793
-80.81074999920752,-6.46581847091408
-23.248224625657812,13.904464243403226
57.96112265554903,5.736728502503513
26.89978512898323,-21.48902691841349
-19.77354527003058,-3.425408767699679
31.76930186436578,36.89550020775984
44.68513245288913,16.648382100148062
-27.433396588002303,-38.737729739292305
-66.70523209687988,-57.70981837743935
-38.02532448792845,-13.09511861143777
40.34299549569657,33.96987944769516
67.72453349279714,12.295462555826944
-1.0387548452757347,-5.947106221877871
-39.57847515067169,24.742812974590016
-2.5192312639400605,45.382949388559254
11.682653665266471,20.020865618374252
-40.98166600168872,-42.39255505648234
-58.310929909126315,-36.911448620172564
18.316150787608084,26.947055805069017
93.14168188983635,1.40368304795963
80.43827692486667,-51.63411152762083
-4.7221464079373625,-40.834993114380865
-62.20033856386917,31.897286044320865
-25.262594300391264,106.97737970344018
1.1328832039047114,11.719312820352116
-52.743328998212505,-98.62036251923165
-29.21180772519035,-29.97256549362565
47.71001572851533,25.56895109103149
29.031128429971936,28.58232636004029
16.26237150342245,9.060409335681939
-30.440962295950506,-22.513266477505745
-89.65982847846466,21.207529647678065
25.980966817276467,30.78668293252202
79.93239507468594,-14.331449401266697
37.481371630326166,-11.815378612503551
102.96044043558274,6.952824937845606
0.06702648892404994,-2.271473454134334
-203.44010487375976,-40.58779013246949
-104.49131400346886,-36.72258103888114
98.8157347915309,19.840693511918357
118.25674191061918,26.880637353839628
26.85240927201483,4.4957426029113705
-50.50791056681838,10.32350047662867
-38.45861142990421,23.000062693779576
-0.21207001567241157,22.505262192328768
-51.192524637840805,-17.448295371668493
-46.4199295144664,-29.966518279251122
72.65287006107302,9.628149484026526
85.05536713258056,-4.980698150679368
-3.783440212440503,-31.124284728164803
-67.22800604783629,-15.343822148806975
-39.31410494710573,3.25772867433046
77.36986352449901,30.321694927447908
68.36541925508288,36.890900849182664
-52.31111567653722,0.4554285045416968
-54.53170637397616,-31.09277544709055
3.673959381010614,3.9314108116805
-3.5173038771977136,40.48008765882152
-14.169958767019658,-23.998388721737882
1.9020149095008958,-54.758873272988005
17.43514003066639,6.997726160960573
40.25074936804184,19.19017097941223
-30.85564040466862,-5.679211264333693
-72.20090765290864,-3.7284520249304745
70.0988957708058,27.91109818892068
74.92114035877572,33.29774213866234
-35.205033231402965,-20.574935722917196
-22.998956985508826,-33.1329118629234
-8.079591126039855,2.0413527030134864
9.770153590902574,17.689785540684532
-1.0330309776221132,3.7392844670745475
-55.99869384889418,-15.27597810128645
-27.102784571565163,-0.9935107197230071
41.750086535876434,10.628485768575024
58.4138540504718,-9.359150288517988
-7.442128300232003,-24.424882736655746
-38.61017954831698,2.3405866402283504
18.6052537353695,43.26723289620439
24.229111150366393,22.400691059389388
-15.690303018616428,-27.46627977686849
-18.55632440316535,-32.14178811372883
16.736564682909474,-3.982534564598957
8.133887145322031,15.449560665540387
-35.193019546048035,4.508205607997362
-11.703913117935405,2.93119275592103
27.89904373922586,19.72199832257983
27.133165969719116,2.797047455698305
-36.115381678955266,-16.410484501793384
-53.03597896165048,-11.468989380089116
50.93924751487125,-9.253113459569391
58.76078599885124,10.206117938059617
-13.265352409976925,9.774678806893641
-27.090236490218373,-19.03463803986758
-17.459341037902707,2.9368023330864785
16.482776153334946,26.447460179864287
5.825666125260211,3.427020365583539
-33.77821472109122,-19.447026139201903
-5.36546464311674,-13.644918434068604
33.29790938970805,14.950272289396178
20.730031720214022,5.1629558280802454
-33.92158491545001,-16.28036944096399
-36.80352765443652,16.74632183063825
44.34533256975951,26.097112106929707
47.42833878412743,-9.156041564678404
-29.386148943413684,-28.48887271904573
-37.14547173524081,-32.63497711683928
2.898953476626808,2.641359050870781
32.604197437726675,28.243123509265267
10.21393012101294,-2.8699595674523515
-48.985870361083755,0.528363371979343
-25.397432743184332,23.830943477151465
44.124654188722474,17.70819105378645
32.16804579518945,-4.811842783118314
-16.770907296152014,-32.27416931826788
-5.963178811654064,-4.877781850971596
19.80102092494327,38.6057519198574
-15.093991188762635,6.63101797042961
-41.30584294564378,-47.28873999579842
0.9767025611574951,-34.885393714756425
30.813452007031188,14.867005422908287
10.462823399547187,22.193642969003303
-19.33232590942326,1.7877645350618285
-14.800894500996087,8.450587029561678
32.52412676888728,20.445546936984783
31.654067957744985,1.7685304143144869
-41.4084391935815,-18.26478790847098
-35.36617792149749,-7.597294170435944
44.53820242811753,9.617523802024936
22.09230749955001,2.531342442048828
-36.668673076671226,-17.110511858353995
-22.48216587966124,-13.488332276167826
18.549402362049385,9.470771810309394
47.40315356285309,26.31138774955148
4.545353198695773,17.60036184519248
-65.21734855853829,-23.50839921431508
-48.97113590487986,-24.561604325447114
40.19980033250296,11.262862788943368
53.50451189417644,-12.255952451989943
-25.391869033833583,-22.95573801948038
0.430859552079907,42.26055876416328
58.33869052716214,56.31793260463713
4.699279298221068,-24.234928581051417
-55.00913309159994,-57.75675118937242
-47.36355060947788,-7.052127035021133
12.944633596864925,22.361644739529233
26.006355832939104,14.837035445571047
-11.755304631026902,-11.486081128164559
-2.4275167191837843,-11.63925750792679
22.328679074000952,28.885106256238018
18.36658422921465,18.464707224038815
-18.552634793811634,-21.035014263081482
-27.937087198127813,-16.206482265136678
28.756452498136035,12.517503731056559
32.499227990620646,9.08894216958874
-40.23859991674338,-24.766088129482814
-38.30368541615108,-20.78504059590732
43.6051062308863,18.274336736006394
24.85684726023283,27.87571207134761
-50.47707530089943,-14.245178076441738
-15.556438553758387,-33.12039718635248
42.15748016207631,13.707469743344161
53.6852621454932,40.465297140010954
8.478582347686654,18.961354997345417
-70.1875316109912,-18.802310140330086
-35.31809727420692,-31.723139201301745
21.277660920012792,1.269067917889855
-10.651707041006569,5.102805629869528
-13.293513784090221,-19.393538280379538
17.46719448953978,0.31592776347772045
41.82539624009459,30.465809616627087
31.689268761755617,10.706533841151273
-36.27520017242416,-18.661566370272766
-33.47298689648715,-0.4527235648025134
40.46966905523845,15.445815724419107
25.487340692392856,-4.367515815021128
-39.204776769233156,-23.25454447472709
-42.53618851754848,-19.8983015930059
2.066489622872739,16.95768085634215
32.401756646028176,40.06539052549093
0.5676615778711405,-5.13519408271026
-26.921638576207247,-44.556306112862906
19.387040022201035,1.2279927493133158
59.603367948489655,49.10880863294311
18.52627835709245,17.703035744349044
-64.48471769974552,-38.67326662710344
-46.71450990108317,-31.293097020548057
29.089423161717843,17.893484112830993
-13.648236761365409,7.046909492299257
-36.39619929998362,-8.387262879203709
40.11264811220068,8.167637280353187
64.17524827300203,-2.646706634847068
21.93164404735458,-3.3197468451752385
-29.172913049324993,-7.36491167438126
-46.74555975279216,4.6609520533184945
-2.4426187984769996,46.610236289063394
35.598797332322526,12.082840965931169
-23.21668683214341,-46.17049409719357
-34.98084169649758,-26.58259561317347
43.5813550196353,13.21784916777771
7.846564214279523,22.385427580504558
-44.47743754319467,1.8039940079059882
-5.797293141210454,-28.443251472978165
33.061721508727985,-8.90766616058816
43.352076680133194,17.89245105996246
-11.688660516184223,-1.8890022378766789
-42.27196093867529,-0.6864970706508098
9.89830283361205,19.654374422080974
30.2338729080385,15.370861005548871
-9.738758439041181,-18.007280435349756
-52.517292746670016,-22.6526802953312
-15.860318539552662,31.359966869318995
62.702970921630424,19.526226964733205
32.17016974482315,-33.087578066523264
-39.29852998033415,-24.22226066675241
-8.990714484215019,-14.73579887184584
48.346205911031575,8.817593453182994
-4.407286053513374,24.7919269732981
-102.86898882682766,-3.0992820631199502
-31.81733692171993,11.968198675398137
91.87620378682506,19.71023224505052
42.01752033861109,-9.207260729981302
-22.63510678448116,-16.668937046497753
2.1122867286268363,1.8484917848335325
22.326343830949373,23.365559791049993
-1.7759349307100365,-12.064660760360734
-42.120616895919895,-34.902019254067795
-37.703982403577044,-7.524790177881453
4.6576929393091,7.198419168517507
26.941433760250945,19.8391379913743
6.132445711107487,4.7679252027751335
-11.220531715040348,-10.037348726588986
14.15654756532726,8.047873834910456
35.2207928602288,11.093680965546534
-7.06024390547201,3.0671192751345453
-39.65654068306296,1.4658944037128738
16.421114439499014,2.7388455990611718
39.14250129189291,-6.212121363409742
-14.684086841589892,-9.017023969677904
-63.34617321813956,-22.168526514997016
-68.66553701196003,-57.93330396656707
39.755877596662664,4.116745446226567
146.29148156932376,127.97069614824596
39.74563345358597,63.916230029786774
-114.07834199767622,-102.68022406329379
-52.61486593634419,-64.0499672420814
31.383190648147014,16.19419744722564
-29.175357663305302,-22.121317946006705
-18.623375498328514,12.55989991035247
58.7654899863166,62.229020476024694
57.74284343797903,42.155040879621644
-7.758474063204293,-12.677592360500991
-56.68884130934625,-58.863358397526184
-2.0907611226793374,-10.358257020742062
36.78261956980056,22.798995013504026
-14.185222965853324,-10.310165867370022
-42.991945889203215,-19.86632663712831
-3.879915696913427,2.745025113899178
54.72231857486111,23.3831105672551
22.849679640406315,17.64209482822282
-57.996741374342726,2.8665723150979243
-29.809000023828716,-19.118117099067195
42.51786748371775,-13.110602781289925
21.063937480565198,-0.8425726866169327
-10.129982715592348,-19.738863346952343
0.8086835926461968,22.204032956338814
-0.7280657545312641,51.82889409347185
-3.0369436528881657,-7.9433209029310845
-31.111394293813667,-53.45576131775529
-3.245608683940958,-20.88469766254768
74.38826693445559,58.216438897722476
15.96749454671986,24.94195455224113
-62.362371554754816,-56.18696655628521
-42.29833185134805,-25.102112780161335
0.572831938597254,10.71753086828819
35.115814566905776,29.004464966525063
15.271632622748509,20.817226570991462
-14.284420322674729,-16.895106487168704
3.7697843679585326,2.179454679072494
26.6284633158917,1.271023543739143
15.972256487382076,-21.654201810330942
-28.211518123219346,13.72502591150929
-30.478034353538977,31.423390102876617
16.538212620971976,-14.125391078549017
16.794609438077924,-52.00361821693237
-26.245352618867763,-14.884553912768864
-23.6760516194064,49.70726526624918
24.68460225279906,22.97232201393618
28.324761372915535,-38.4558495509634
-19.188447428068976,-9.201448565491905
-15.161564039809996,36.00676240594798
40.08694313502676,30.173805078862983
34.32664434478162,-9.52676523649038
-37.23600514052819,-54.78532052959716
-55.83426065908162,-23.12400335711363
13.219922299463489,30.259462663265932
21.718940858253056,18.736658195331003
-30.989056243429555,-4.245252454519867
-3.8198450774232864,-6.3511247861903914
57.192064958953324,23.82110862200991
54.23120709877866,33.81506672926915
-46.45016713797009,-25.327789103038796
-85.91125892474345,-68.23208555879476
40.8954452189055,-15.795928340892381
72.05482636066301,76.92341888214258
-50.631596399759886,35.747521155646524
-78.00195750922792,-83.13520438067057
15.653740136239847,-45.779747198984694
91.66884821644886,75.36623443508438
45.90231888093608,69.34559810018776
-82.77005735314069,-47.04262467930509
-52.05807801978303,-60.22813101492678
60.09248769094259,18.712022863622202
18.11271975033336,-1.6696223590190868
-26.518750222961735,-11.753633022498025
-3.863581114217987,67.07623383863982
24.919393242770845,63.99547053560358
18.201935806422163,-47.84137283222464
-44.36488897161014,-105.64474538116218
-31.379540256929207,-35.08600670822483
7.319340194337458,60.00333424286341
6.6186367072876,58.26419340820351
30.112842207478216,-22.477402695773563
2.8398723099698984,-29.548143671065045
-3.814785193378107,20.17116069634242
48.71365263405339,14.635765780738863
-7.04037095220594,0.4566375591242844
-60.70544604242353,-5.772298185410909
9.759362298389515,7.476523523845487
27.49476500739924,18.92635819869017
-67.2339564903177,-20.65801269031013
-57.905728447613214,-35.480383265574574
70.33588327929175,-9.703953282421024
81.97712171451845,14.431486976531012
16.171141704394287,17.733061866288367
-42.090599066347224,-8.408583856332134
-46.46314209769814,-8.55711178108878
49.9739692431816,31.086569461362892
27.22377794120598,28.17704549557181
-62.90202734018716,-44.967403284602256
-33.794073671052054,-37.14625081577445
1.1103460985049374,78.60121701499479
17.34114789798089,46.772577666029676
-0.07683158419143954,-88.96542974116599
-6.147105478027234,-76.02654209092431
53.51074425616589,5.675790908843004
35.97553704863816,44.45696818156855
-20.494885769969542,35.22831913125749
-32.829782113273474,12.091100354972292
-10.863470572347039,28.086931206096743
28.02263718292026,12.818634110722217
-11.799035158927023,-28.206160227969626
-55.058094396533335,-41.37535849132698
-0.6929428263553614,-24.72390951370157
43.68526560404619,14.228087290163089
8.778487718765707,21.720054123584426
-25.64466470388757,8.503552438894975
1.9574816545508344,-13.697506422318433
32.49505036981936,-12.097304956083903
12.474428097799635,10.311860534426499
-28.648067232005722,-9.271527176700303
-11.568235958377466,10.202558662439671
37.27211044490339,37.62442902872411
5.340769622399613,-6.027068078506348
-46.09256213739376,-46.25789577954015
-25.69713786888076,-25.188900791944043
34.039220298762984,65.52141777669412
40.09447469939641,78.51112271749666
-20.98147307290147,-46.98187687340202
-39.35973408362299,-101.48646673705375
-18.32084227786917,-27.278258132581577
34.07943136643425,28.054850761676015
43.67681392888732,18.144358848427068
-32.29415048823142,12.871213915398949
-2.8378844073308302,29.04427960477011
34.20352386801823,31.68622890026875
-11.055401902957197,19.750299809153155
-21.308784856032073,-12.432641865253458
-24.68790766174606,-37.123820121520296
15.238024746276677,-19.598584192772936
29.624423082499664,-6.526883078616055
-31.89136930907351,-15.639689633132665
-22.049958602291618,-20.445313963066123
32.037497267147934,15.828405464078791
32.561947751836186,55.84835560757644
-20.100329572444515,2.9472816278549114
-39.37170128705909,-35.2151572364061
13.113911782977738,8.027851862309086
18.46892083964097,6.2498077445398295
1.6444274732115058,-6.8132874021093786
21.49367269478413,13.990839189425937
-9.849242099402314,7.154153419689338
-12.177487944959347,0.6641905420610283
16.055154093578064,-10.918445106373811
-38.86038761382818,-40.04805442429771
-22.768354915629146,-7.9221004033761595
57.42050013823665,42.69759805861754
13.186131482386596,27.85336310934115
-58.98140127943748,-12.16090594179296
-6.9250220576771575,-34.16994172973476
64.96235364328713,-9.854340772617801
8.413820022216028,26.508275125265286
-55.84324894191113,7.054072595829409
-25.219808178609092,-7.567830716187812
33.95145536189621,13.406092113569192
53.726251441657794,-3.0416076809062425
-15.37813405780479,-30.22841446973029
-33.76138611264133,-2.932868631344556
30.093552783036525,30.789009428918668
1.031434934402606,10.347338250923547
-51.57157368684343,-22.557872149629226
-25.77910240388295,-2.113040553465604
22.531323830587965,22.812541253123996
47.471790915230606,-1.021545928251581
10.717594206556901,-18.127004100247362
-34.03169965908354,-20.72435117012558
1.8187423543156171,-4.2803707607701895
29.968248188312444,32.196221374115225
-22.37513615606632,2.951365892758595
-28.11509158183427,-29.364574098709234
11.301789749790533,10.449160000670446
7.441146812959591,34.95268988577298
21.33434014196074,14.978133863124215
8.658465229533029,-23.227939543754125
-21.842445623381398,-27.495428634178303
8.09938693149471,9.984493562403514
-14.193044717657482,-7.975356614535368
-26.35496601838634,-32.3425872693188
31.730364442524326,24.739169080859718
7.190155097571509,37.14228087246439
-39.26825206427295,-6.076916822703309
-10.737791407758445,-5.546140934829275
37.61085950575901,-10.50987108847686
55.98270016719726,1.9433060783860476
16.974017724189046,17.70632882605848
-42.30857089025102,-21.35483029595932
-54.39741545064108,-16.17472986605757
-7.315980066043276,18.173950195677367
27.6661301946152,12.994367610318873
0.3458189068166817,-7.419526450561176
-26.534097246124695,-16.02433076775319
6.832363669453541,7.301732443925421
37.55241137453416,14.596379063270538
-1.9299764799407404,-3.2163746324474722
-12.899856110109527,-4.456690631549352
39.38694644676528,4.657866996300026
21.800260712638533,5.062428155920984
-49.91763349216794,-16.947634794799953
-54.6916652022776,-24.988382730039227
10.631358319138247,4.343060873077468
48.989133428441676,27.08456908110638
-0.2904331903244408,12.90529881195053
-33.42162071617937,-12.839799345854239
5.750922231747737,-1.812145816434275
31.89719584755293,21.354488012262756
27.584583820713483,4.824359525224036
-21.813178492212856,-23.93891451121088
-68.75977838002402,-19.090107438267488
5.130228691100456,13.507255928039843
62.70881778286192,10.315190633614389
-15.439240621980206,-16.66881105385644
-48.046737694865854,2.2697843142788816
23.71619187419447,13.164814666171193
67.91141936023024,-1.138889484061762
12.473221008414113,-13.108642904333944
-59.67692309866256,-20.775073298162308
-28.588705639376556,17.0384099381396
27.547075234907663,35.221805158689975
10.33014452183531,-1.9707059870052337
-34.335410847045,-17.093542882832793
-11.2849618179688,3.051283838412555
43.632349214729146,15.255846355563206
8.148351076429785,-11.792673168829463
-41.69713934981338,-27.24600828137386
-1.5273267527138863,0.9749618832158822
53.500514680058444,18.261239874005344
18.803007031356742,-0.11925255133887713
-46.842692742741804,-20.946244965248844
-34.51793840157272,-3.34384223079598
8.67637752895857,20.391059748532474
27.765436695720393,10.233809740666816
12.059929626267524,-0.9822803886421743
-13.340113345299248,3.0527270333132317
5.573620950450719,9.3102761106394
28.941237042453967,4.3352682138636816
-12.39467329006268,-18.177101631536544
-68.82783620330189,-27.533002843323658
-7.620373478457523,-1.6376365178589185
66.96542778240416,15.74172259534361
7.779235251931114,5.051033921326661
-19.974693349012068,2.8963538077981337
18.92123344728369,8.504887107621114
15.372199972277933,11.603496724255837
-13.528564441044367,-12.295192871414134
-50.73034873552379,-36.21907312231568
-25.530758621938688,12.950650879794411
39.49218060750705,38.334753477858406
24.566704021265668,-6.9737078554202085
-9.853995401310067,-20.852967172790834
-0.6808339920652744,-10.904651118300455
-1.5798276738277117,1.7786857736440362
-6.072904192731582,14.401712956208547
14.755393878419728,2.720902474324503
14.341540811704753,-2.8569086703261943
10.244428955410228,8.653055892455447
5.376908996347339,5.138300533279901
-52.34270581091625,-12.071943032484466
-42.72872783253022,-4.277936161855414
46.709078667378336,21.1986037295388
49.94098532854746,4.082602679242081
-22.50071120847018,-43.77938694148185
-45.96044405482739,-28.91804708573922
5.986466986733452,23.40871642303773
34.225438631534516,24.26472509675465
3.8084695524647154,8.806311646157955
-21.848014716104757,-2.7632924781141543
-0.2702889538232167,0.9221099637508168
33.930546232746444,28.844811041606818
-6.856465727120785,6.274124260208348
-52.95120838675861,-34.55232361780538
7.407850369376085,-19.950364770249
60.2428072304736,-0.3350281113093596
10.557824968982558,-8.089630775859613
-40.06205013078962,-7.383921567953388
-25.139425841268146,24.63540025768675
9.780274855609798,42.58631938051957
3.2553771295208547,-7.733856747206918
-16.28479842893441,-38.25879744256456
14.754965400136927,-3.5072777607260446
34.87971891001348,5.755277889862628
6.253068984228974,0.9993777787656453
-31.623444172642913,-2.508995966191362
-43.98206418714082,-7.603196584705081
14.339182565794502,12.02021291837379
67.24993252066793,13.945673492349485
11.937588732898563,4.015442572765965
-55.87817560991086,-0.479827940406092
-15.931288703602865,-0.5310434735106675
42.99847083688838,7.101918167142337
4.084028125734715,-16.604012411516614
-53.62614969184048,-32.91684954291166
-25.717446276496894,-2.989506706376666
46.7168235424706,31.479360395042605
47.79513730492163,22.936231817802618
-25.17959147288495,-25.041931865955792
-37.19500663374955,-9.741418243473003
25.31845818434934,29.731147839125686
28.40658302897734,-8.26971855802876
-32.782323204533476,-26.009900454376286
-25.084725601785337,-0.8995043410600987
37.55872370859541,14.656693613195475
21.06678315188244,15.065942388111422
-54.86784701681401,-10.955872523907011
-32.49886525733451,-6.28691248587985
66.82345184020559,23.57903398635858
49.28123089172012,20.69483218498437
-34.35064342834835,-13.958233395637741
-40.7416939425288,-45.9562383039132
-14.387429534845353,-21.679875043002063
4.091821673862873,20.92761499442762
16.92318257580154,22.20992334878379
9.45027515867653,-1.3138927024479674
-0.1081322277854131,-4.951783255126047
23.702890039470155,22.154860759158606
7.945024431356726,6.280683693950635
-45.883405998193034,-32.835378168437515
-20.969474670001098,-4.650250958875782
28.852649818156998,30.34674275087388
32.60832026835843,6.482183799942207
-10.961369582711896,-18.155486197343986
-35.92723364256523,-7.414340489770676
9.984536836619338,-0.5587182635153272
