time_board,marker
1730988734.4895787,4.0
1730988734.4936316,4.0
1730988734.4975836,4.0
1730988734.5016284,4.0
1730988734.5066447,4.0
1730988734.5106416,4.0
1730988734.5146265,4.0
1730988734.5177245,4.0
1730988734.5216708,4.0
1730988734.5256388,4.0
1730988734.5296562,4.0
1730988734.5346963,4.0
1730988734.538704,4.0
1730988734.5428116,4.0
1730988734.5456607,4.0
1730988734.5496967,4.0
1730988734.5537455,4.0
1730988734.557709,4.0
1730988734.562722,4.0
1730988734.5667076,4.0
1730988734.570704,4.0
1730988734.5739326,4.0
1730988734.5777466,4.0
1730988734.5818193,4.0
1730988734.5857403,4.0
1730988734.5907197,4.0
1730988734.5947711,4.0
1730988734.5977516,4.0
1730988734.6017516,4.0
1730988734.605796,4.0
1730988734.609766,4.0
1730988734.6138003,4.0
1730988734.617788,4.0
1730988734.6227703,4.0
1730988734.6258152,4.0
1730988734.6297967,4.0
1730988734.6338067,4.0
1730988734.637794,4.0
1730988734.641881,4.0
1730988734.6458468,4.0
1730988734.650908,4.0
1730988734.6538525,4.0
1730988734.6579032,4.0
1730988734.661868,4.0
1730988734.6658726,4.0
1730988734.6698267,4.0
1730988734.6738744,4.0
1730988734.679056,4.0
1730988734.681908,4.0
1730988734.6860166,4.0
1730988734.689927,4.0
1730988734.6939144,4.0
1730988734.698079,4.0
1730988734.702082,4.0
1730988734.7069547,4.0
1730988734.7100823,4.0
1730988734.7130497,4.0
1730988734.7180865,4.0
1730988734.7220774,4.0
1730988734.7260902,4.0
1730988734.73022,4.0
1730988734.73416,4.0
1730988734.736995,4.0
1730988734.7421117,4.0
1730988734.7460904,4.0
1730988734.7501185,4.0
1730988734.7540216,4.0
1730988734.7580557,4.0
1730988734.7621105,4.0
1730988734.7650168,4.0
1730988734.7691212,4.0
1730988734.7740915,4.0
1730988734.7783444,4.0
1730988734.782174,4.0
1730988734.786318,4.0
1730988734.7901614,4.0
1730988734.7930007,4.0
1730988734.7972107,4.0
1730988734.8021271,4.0
1730988734.8061523,4.0
1730988734.8100927,4.0
1730988734.8142374,4.0
1730988734.818188,4.0
1730988734.8211172,4.0
1730988734.825091,4.0
1730988734.830207,4.0
1730988734.8342056,4.0
1730988734.838341,4.0
1730988734.8422327,4.0
1730988734.8452876,4.0
1730988734.8492236,4.0
1730988734.8532157,4.0
1730988734.8582325,4.0
1730988734.8623133,4.0
1730988734.866176,4.0
1730988734.8693535,4.0
1730988734.8732111,4.0
1730988734.877195,4.0
1730988734.8811936,4.0
1730988734.8851707,4.0
1730988734.890178,4.0
1730988734.8942227,4.0
1730988734.8972428,4.0
1730988734.901219,4.0
1730988734.9051952,4.0
1730988734.9092665,4.0
1730988734.913244,4.0
1730988734.9182537,4.0
1730988734.9222271,4.0
1730988734.9252307,4.0
1730988734.9292717,4.0
1730988734.933246,4.0
1730988734.9372177,4.0
1730988734.9413445,4.0
1730988734.9463685,4.0
1730988734.9503212,4.0
1730988734.9533265,4.0
1730988734.95732,4.0
1730988734.9613185,4.0
1730988734.9653428,4.0
1730988734.9694352,4.0
1730988734.9733565,4.0
1730988734.9783516,4.0
1730988734.9813554,4.0
1730988734.9854553,4.0
1730988734.9893365,4.0
1730988734.993435,4.0
1730988734.9975166,4.0
1730988735.0026052,4.0
1730988735.005515,4.0
1730988735.0088809,4.0
1730988735.0124936,4.0
1730988735.0174084,4.0
1730988735.0214536,4.0
1730988735.0255728,4.0
1730988735.0295486,4.0
1730988735.0335245,4.0
1730988735.0365517,4.0
1730988735.0414736,4.0
1730988735.0455692,4.0
1730988735.0494533,4.0
1730988735.0534952,4.0
1730988735.057485,4.0
1730988735.061504,4.0
1730988735.0646362,4.0
1730988735.0696137,4.0
1730988735.0734808,4.0
1730988735.0776565,4.0
1730988735.0815785,4.0
1730988735.0856369,4.0
1730988735.0896573,4.0
1730988735.0927234,4.0
1730988735.0966616,4.0
1730988735.1015732,4.0
1730988735.1057372,4.0
1730988735.1096177,4.0
1730988735.113612,4.0
1730988735.1176803,4.0
1730988735.120578,4.0
1730988735.1245897,4.0
1730988735.129717,4.0
1730988735.1335545,4.0
1730988735.1377065,4.0
1730988735.1405883,4.0
1730988735.144698,4.0
1730988735.1486082,4.0
1730988735.152716,4.0
1730988735.1565971,4.0
1730988735.1618707,4.0
1730988735.1658213,4.0
1730988735.168769,4.0
1730988735.1728654,4.0
1730988735.1768508,4.0
1730988735.18084,4.0
1730988735.185787,4.0
1730988735.1897967,4.0
1730988735.193776,4.0
1730988735.1966648,4.0
1730988735.2006829,4.0
1730988735.2049253,4.0
1730988735.2087169,4.0
1730988735.212806,4.0
1730988735.217733,4.0
1730988735.2218435,4.0
1730988735.2247665,4.0
1730988735.2289698,4.0
1730988735.2328343,4.0
1730988735.2368133,4.0
1730988735.2408044,4.0
1730988735.2459817,4.0
1730988735.24979,4.0
1730988735.253045,4.0
1730988735.2568204,4.0
1730988735.261058,4.0
1730988735.2648163,4.0
1730988735.2690291,4.0
1730988735.273842,4.0
1730988735.276909,4.0
1730988735.2799437,4.0
1730988735.284947,4.0
1730988735.288856,4.0
1730988735.2928536,4.0
1730988735.296834,4.0
1730988735.3018856,4.0
1730988735.3048737,4.0
1730988735.307906,4.0
1730988735.3129134,4.0
1730988735.316983,4.0
1730988735.321012,4.0
1730988735.324921,4.0
1730988735.3300836,4.0
1730988735.3328867,4.0
1730988735.3360431,4.0
1730988735.3408875,4.0
1730988735.345073,4.0
1730988735.3489287,4.0
1730988735.353062,4.0
1730988735.357948,4.0
1730988735.3609447,4.0
1730988735.3639464,4.0
1730988735.36797,4.0
1730988735.373006,4.0
1730988735.377103,4.0
1730988735.381086,4.0
1730988735.3849895,4.0
1730988735.388986,4.0
1730988735.392019,4.0
1730988735.3959932,4.0
1730988735.401157,4.0
1730988735.405168,4.0
1730988735.4091454,4.0
1730988735.412017,4.0
1730988735.4160907,4.0
1730988735.420143,4.0
1730988735.424723,4.0
1730988735.4291203,4.0
1730988735.4330628,4.0
1730988735.437114,4.0
1730988735.4402337,4.0
1730988735.4442632,4.0
1730988735.4480965,4.0
1730988735.4522514,4.0
1730988735.4571671,4.0
1730988735.4612167,4.0
1730988735.4651475,4.0
1730988735.4682636,4.0
1730988735.4722636,4.0
1730988735.4762514,4.0
1730988735.4802463,4.0
1730988735.4852664,4.0
1730988735.4892578,4.0
1730988735.4933448,4.0
1730988735.4962964,4.0
1730988735.5002513,4.0
1730988735.5043235,4.0
1730988735.508188,4.0
1730988735.5122116,4.0
1730988735.5174842,4.0
1730988735.5214808,4.0
1730988735.5242867,4.0
1730988735.5283058,4.0
1730988735.5322788,4.0
1730988735.5363836,4.0
1730988735.5402822,4.0
1730988735.5453005,4.0
1730988735.5482583,4.0
1730988735.55233,4.0
1730988735.5563524,4.0
1730988735.560393,4.0
1730988735.5643787,4.0
1730988735.5684302,4.0
1730988735.5733168,4.0
1730988735.5763495,4.0
1730988735.580332,4.0
1730988735.584399,4.0
1730988735.588545,4.0
1730988735.592366,4.0
1730988735.5963624,4.0
1730988735.6013775,4.0
1730988735.604359,4.0
1730988735.60738,4.0
1730988735.6124644,4.0
1730988735.6164422,4.0
1730988735.620664,4.0
1730988735.6244447,4.0
1730988735.629429,4.0
1730988735.6324377,4.0
1730988735.6354918,4.0
1730988735.6404295,4.0
1730988735.6444457,4.0
1730988735.648496,4.0
1730988735.6524663,4.0
1730988735.656438,4.0
1730988735.660576,4.0
1730988735.6634743,4.0
1730988735.6686175,4.0
1730988735.672512,4.0
1730988735.6766727,4.0
1730988735.6806588,4.0
1730988735.6834848,4.0
1730988735.687572,4.0
1730988735.6917324,4.0
1730988735.6965067,4.0
1730988735.7007804,4.0
1730988735.7047489,4.0
1730988735.7086008,4.0
1730988735.7126963,4.0
1730988735.7155592,4.0
1730988735.7197945,4.0
1730988735.7235625,4.0
1730988735.728644,4.0
1730988735.7327535,4.0
1730988735.736807,4.0
1730988735.7397563,4.0
1730988735.7436557,4.0
1730988735.7477453,4.0
1730988735.751574,4.0
1730988735.7566223,4.0
1730988735.7607296,4.0
1730988735.7647388,4.0
1730988735.767642,4.0
1730988735.7718604,4.0
1730988735.7758384,4.0
1730988735.779858,4.0
1730988735.784794,4.0
1730988735.788858,4.0
1730988735.7926824,4.0
1730988735.795678,4.0
1730988735.79968,4.0
1730988735.8037708,4.0
1730988735.807878,4.0
1730988735.8118594,4.0
1730988735.8167937,4.0
1730988735.8198972,4.0
1730988735.8237104,4.0
1730988735.8278928,4.0
1730988735.8316944,4.0
1730988735.8358066,4.0
1730988735.8408437,4.0
1730988735.8448958,4.0
1730988735.848024,4.0
1730988735.8519547,4.0
1730988735.856022,4.0
1730988735.8599875,4.0
1730988735.8638575,4.0
1730988735.8679335,4.0
1730988735.87287,4.0
1730988735.875882,4.0
1730988735.8799572,4.0
1730988735.8838224,4.0
1730988735.8879786,4.0
1730988735.8919933,4.0
1730988735.8958206,4.0
1730988735.9009993,4.0
1730988735.903823,4.0
1730988735.9079173,4.0
1730988735.9118416,4.0
1730988735.9159005,4.0
1730988735.9199023,4.0
1730988735.9239292,4.0
1730988735.9290397,4.0
1730988735.9319355,4.0
1730988735.93503,4.0
1730988735.9399755,4.0
1730988735.944264,4.0
1730988735.947945,4.0
1730988735.9520688,4.0
1730988735.955984,4.0
1730988735.9590578,4.0
1730988735.963968,4.0
1730988735.9680471,4.0
1730988735.972082,4.0
1730988735.9761145,4.0
1730988735.9800751,4.0
1730988735.9839869,4.0
1730988735.987132,4.0
1730988735.991094,4.0
1730988735.996097,4.0
1730988736.0001247,4.0
1730988736.0041325,4.0
1730988736.00812,4.0
1730988736.0121489,4.0
1730988736.0150046,4.0
1730988736.019155,4.0
1730988736.0240915,4.0
1730988736.028117,4.0
1730988736.0319805,4.0
1730988736.0362215,4.0
1730988736.039014,4.0
1730988736.0431683,4.0
1730988736.0471828,4.0
1730988736.0510368,4.0
1730988736.0561287,4.0
1730988736.060082,4.0
1730988736.0640771,4.0
1730988736.0670648,4.0
1730988736.0711057,4.0
1730988736.0750651,4.0
1730988736.079114,4.0
1730988736.084099,4.0
1730988736.0883496,4.0
1730988736.091131,4.0
1730988736.0951183,4.0
1730988736.0991435,4.0
1730988736.1032417,4.0
1730988736.1071584,4.0
1730988736.1122973,4.0
1730988736.1162531,4.0
1730988736.119262,4.0
1730988736.123176,4.0
1730988736.1274004,4.0
1730988736.1312108,4.0
1730988736.1363206,4.0
1730988736.1392243,4.0
1730988736.1432588,4.0
1730988736.147251,4.0
1730988736.1512344,4.0
1730988736.156248,4.0
1730988736.1594057,4.0
1730988736.1634293,4.0
1730988736.1673417,4.0
1730988736.1713548,4.0
1730988736.1753411,4.0
1730988736.1793745,4.0
1730988736.1843865,4.0
1730988736.1873877,4.0
1730988736.1913922,4.0
1730988736.1954029,4.0
1730988736.1994774,4.0
1730988736.2032905,4.0
1730988736.2074516,4.0
1730988736.212404,4.0
1730988736.215505,4.0
1730988736.2184353,4.0
1730988736.223397,4.0
1730988736.2275312,4.0
1730988736.2314782,4.0
1730988736.2355845,4.0
1730988736.2406332,4.0
1730988736.2435832,4.0
1730988736.2466736,4.0
1730988736.251634,4.0
1730988736.255632,4.0
1730988736.2596376,4.0
1730988736.2635496,4.0
1730988736.2686348,4.0
1730988736.2716296,4.0
1730988736.2744648,4.0
1730988736.2795155,4.0
1730988736.2834504,4.0
1730988736.287511,4.0
1730988736.2915733,4.0
1730988736.2945733,4.0
1730988736.29851,4.0
1730988736.3025267,4.0
1730988736.3075824,4.0
1730988736.311626,4.0
1730988736.3155477,4.0
1730988736.319666,4.0
1730988736.3234596,4.0
1730988736.3265646,4.0
1730988736.330602,4.0
1730988736.3345895,4.0
1730988736.339515,4.0
1730988736.3435352,4.0
1730988736.3476164,4.0
1730988736.3506029,4.0
1730988736.3547084,4.0
1730988736.3587232,4.0
1730988736.3626184,4.0
1730988736.367707,4.0
1730988736.3718455,4.0
1730988736.375759,4.0
1730988736.3787398,4.0
1730988736.382662,4.0
1730988736.386798,4.0
1730988736.3907163,4.0
1730988736.3947897,4.0
1730988736.399772,4.0
1730988736.4036732,4.0
1730988736.4066632,4.0
1730988736.410742,4.0
1730988736.4146829,4.0
1730988736.4187522,4.0
1730988736.4227283,4.0
1730988736.4277315,4.0
1730988736.430751,4.0
1730988736.4347706,4.0
1730988736.4387712,4.0
1730988736.442762,4.0
1730988736.446808,4.0
1730988736.4508514,4.0
1730988736.4558167,4.0
1730988736.4588394,4.0
1730988736.4627793,4.0
1730988736.4668624,4.0
1730988736.4709053,4.0
1730988736.4748228,4.0
1730988736.4789,4.0
1730988736.483857,4.0
1730988736.486889,4.0
1730988736.4909089,4.0
1730988736.4949057,4.0
1730988736.4988136,4.0
1730988736.5028353,4.0
1730988736.5068183,4.0
1730988736.5118628,4.0
1730988736.514839,4.0
1730988736.5179007,4.0
1730988736.5228157,4.0
1730988736.5271251,4.0
1730988736.5309844,4.0
1730988736.534952,4.0
1730988736.5390155,4.0
1730988736.5420396,4.0
1730988736.547135,4.0
1730988736.5512862,4.0
1730988736.5549512,4.0
1730988736.5588968,4.0
1730988736.5629396,4.0
1730988736.5669837,4.0
1730988736.5700312,4.0
1730988736.5739625,4.0
1730988736.5789857,4.0
1730988736.5829675,4.0
1730988736.5869555,4.0
1730988736.5909705,4.0
1730988736.594952,4.0
1730988736.5979257,4.0
1730988736.602008,4.0
1730988736.6069548,4.0
1730988736.6110537,4.0
1730988736.614961,4.0
1730988736.619135,4.0
1730988736.623124,4.0
1730988736.626072,4.0
1730988736.630138,4.0
1730988736.6352708,4.0
1730988736.639457,4.0
1730988736.643262,4.0
1730988736.6471448,4.0
1730988736.6501453,4.0
1730988736.6541169,4.0
1730988736.658205,4.0
1730988736.6620512,4.0
1730988736.667054,4.0
1730988736.6710553,4.0
1730988736.67405,4.0
1730988736.678136,4.0
1730988736.6821597,4.0
1730988736.6861696,4.0
1730988736.6902354,4.0
1730988736.6951609,4.0
1730988736.6991308,4.0
1730988736.7021954,4.0
1730988736.706124,4.0
1730988736.710179,4.0
1730988736.714213,4.0
1730988736.7181752,4.0
1730988736.7232018,4.0
1730988736.7272315,4.0
1730988736.730225,4.0
1730988736.734198,4.0
