time_board,marker
1730243667.4066467,1000
1730243667.4237125,1000
1730243667.426649,1000
1730243667.4305444,1000
1730243667.4347649,1000
1730243667.437634,1000
1730243667.4417474,1000
1730243667.445681,1000
1730243667.4497993,1000
1730243667.453894,1000
1730243667.4578393,1000
1730243667.4626791,1000
1730243667.4657433,1000
1730243667.469814,1000
1730243667.4738686,1000
1730243667.4778502,1000
1730243667.481846,1000
1730243667.4867735,1000
1730243667.4908657,1000
1730243667.4938328,1000
1730243667.4978745,1000
1730243667.5018656,1000
1730243667.505748,1000
1730243667.5099435,1000
1730243667.5148757,1000
1730243667.5177443,1000
1730243667.5207956,1000
1730243667.525823,1000
1730243667.529738,1000
1730243667.5339575,1000
1730243667.5378196,1000
1730243667.541996,1000
1730243667.545795,1000
1730243667.548934,1000
1730243667.5539107,1000
1730243667.5579731,1000
1730243667.5620236,1000
1730243667.5658846,1000
1730243667.569935,1000
1730243667.5740209,1000
1730243667.5770102,1000
1730243667.5810795,1000
1730243667.585909,1000
1730243667.5900176,1000
1730243667.5940251,1000
1730243667.5980556,1000
1730243667.6018548,1000
1730243667.604837,1000
1730243667.610026,1000
1730243667.6140509,1000
1730243667.6179345,1000
1730243667.6220503,1000
1730243667.6250856,1000
1730243667.6289208,1000
1730243667.633086,1000
1730243667.636936,1000
1730243667.642068,1000
1730243667.6460323,1000
1730243667.6501267,1000
1730243667.653116,1000
1730243667.65705,1000
1730243667.6611323,1000
1730243667.6651745,1000
1730243667.6701753,1000
1730243667.6741269,1000
1730243667.678066,1000
1730243667.6812215,1000
1730243667.685123,1000
1730243667.6891563,1000
1730243667.6931496,1000
1730243667.6970603,1000
1730243667.7011511,1000
1730243667.7050524,1000
1730243667.7091768,1000
1730243667.7142773,1000
1730243667.7181764,1000
1730243667.7210531,1000
1730243667.7252235,1000
1730243667.7290604,1000
1730243667.73354,1000
1730243667.7371998,1000
1730243667.74226,1000
1730243667.7461944,1000
1730243667.749291,1000
1730243667.7531905,1000
1730243667.7572684,1000
1730243667.7612593,1000
1730243667.7653718,1000
1730243667.770393,1000
1730243667.7744064,1000
1730243667.7773552,1000
1730243667.7813709,1000
1730243667.785371,1000
1730243667.7893624,1000
1730243667.7933564,1000
1730243667.7984693,1000
1730243667.801702,1000
1730243667.8042154,1000
1730243667.8097105,1000
1730243667.813274,1000
1730243667.8174112,1000
1730243667.8213265,1000
1730243667.8265104,1000
1730243667.82924,1000
1730243667.8324068,1000
1730243667.8372743,1000
1730243667.84146,1000
1730243667.8453918,1000
1730243667.849508,1000
1730243667.8534863,1000
1730243667.8573463,1000
1730243667.860454,1000
1730243667.8655083,1000
1730243667.869494,1000
1730243667.87351,1000
1730243667.8774135,1000
1730243667.881466,1000
1730243667.885457,1000
1730243667.8883648,1000
1730243667.8925114,1000
1730243667.8973122,1000
1730243667.9014463,1000
1730243667.9054942,1000
1730243667.9085066,1000
1730243667.9123323,1000
1730243667.9165864,1000
1730243667.9204416,1000
1730243667.925608,1000
1730243667.929452,1000
1730243667.9335804,1000
1730243667.9364746,1000
1730243667.9405727,1000
1730243667.944568,1000
1730243667.948583,1000
1730243667.9536169,1000
1730243667.957621,1000
1730243667.9615996,1000
1730243667.9646127,1000
1730243667.9686291,1000
1730243667.972632,1000
1730243667.9765897,1000
1730243667.9805405,1000
1730243667.9856668,1000
1730243667.98965,1000
1730243667.992653,1000
1730243667.9964736,1000
1730243668.0007088,1000
1730243668.004538,1000
1730243668.009745,1000
1730243668.0135646,1000
1730243668.0165603,1000
1730243668.0205429,1000
1730243668.0247023,1000
1730243668.0286815,1000
1730243668.0327592,1000
1730243668.0367348,1000
1730243668.041704,1000
1730243668.0447104,1000
1730243668.048782,1000
1730243668.0527756,1000
1730243668.056662,1000
1730243668.0607624,1000
1730243668.064762,1000
1730243668.069796,1000
1730243668.0727816,1000
1730243668.076824,1000
1730243668.0807936,1000
1730243668.084797,1000
1730243668.0886922,1000
1730243668.0928323,1000
1730243668.096671,1000
1730243668.1007965,1000
1730243668.1038709,1000
1730243668.1089528,1000
1730243668.1129496,1000
1730243668.118864,1000
1730243668.1216636,1000
1730243668.1259198,1000
1730243668.1288009,1000
1730243668.131883,1000
1730243668.1367357,1000
1730243668.14088,1000
1730243668.1448953,1000
1730243668.1489332,1000
1730243668.152925,1000
1730243668.1558104,1000
1730243668.1599932,1000
1730243668.1649213,1000
1730243668.1689053,1000
1730243668.1728108,1000
1730243668.1768675,1000
1730243668.1797595,1000
1730243668.1839447,1000
1730243668.187821,1000
1730243668.191975,1000
1730243668.196875,1000
1730243668.2009983,1000
1730243668.204934,1000
1730243668.2080152,1000
1730243668.2119963,1000
1730243668.2160332,1000
1730243668.2200336,1000
1730243668.225021,1000
1730243668.228845,1000
1730243668.2330568,1000
1730243668.2359626,1000
1730243668.24008,1000
1730243668.244106,1000
1730243668.2480628,1000
1730243668.2530675,1000
1730243668.257078,1000
1730243668.2611933,1000
1730243668.2640693,1000
1730243668.2681336,1000
1730243668.27199,1000
1730243668.2760775,1000
1730243668.2799883,1000
1730243668.2851405,1000
1730243668.2891512,1000
1730243668.2921455,1000
1730243668.2960083,1000
1730243668.300197,1000
1730243668.3040717,1000
1730243668.309224,1000
1730243668.31302,1000
1730243668.316642,1000
1730243668.3202572,1000
1730243668.3243408,1000
1730243668.3286555,1000
1730243668.3322315,1000
1730243668.3363676,1000
1730243668.341226,1000
1730243668.3442397,1000
1730243668.3482313,1000
1730243668.352218,1000
1730243668.3562686,1000
1730243668.3602552,1000
1730243668.3643477,1000
1730243668.369295,1000
1730243668.3721707,1000
1730243668.3762968,1000
1730243668.380226,1000
1730243668.3843224,1000
1730243668.3881829,1000
1730243668.3931353,1000
1730243668.3963757,1000
1730243668.3993435,1000
1730243668.4034104,1000
1730243668.4083714,1000
1730243668.4121952,1000
1730243668.416566,1000
1730243668.420322,1000
1730243668.4243703,1000
1730243668.427333,1000
1730243668.4323602,1000
1730243668.4364326,1000
1730243668.4403272,1000
1730243668.4443393,1000
1730243668.4483776,1000
1730243668.452381,1000
1730243668.4554284,1000
1730243668.460406,1000
1730243668.4644165,1000
1730243668.4684272,1000
1730243668.4724376,1000
1730243668.4763026,1000
1730243668.47922,1000
1730243668.4834588,1000
1730243668.4894383,1000
1730243668.4924152,1000
1730243668.4963987,1000
1730243668.500476,1000
1730243668.5043185,1000
1730243668.5074513,1000
1730243668.5115063,1000
1730243668.515524,1000
1730243668.5195625,1000
1730243668.5245128,1000
1730243668.5286024,1000
1730243668.531536,1000
1730243668.5355642,1000
1730243668.5396004,1000
1730243668.5435734,1000
1730243668.547464,1000
1730243668.552608,1000
1730243668.5565517,1000
1730243668.559631,1000
1730243668.5636404,1000
1730243668.5675564,1000
1730243668.57145,1000
1730243668.5755997,1000
1730243668.580476,1000
1730243668.5846417,1000
1730243668.587433,1000
1730243668.5916328,1000
1730243668.595472,1000
1730243668.5996404,1000
1730243668.6036625,1000
1730243668.6076384,1000
1730243668.6125066,1000
1730243668.6156137,1000
1730243668.6196835,1000
1730243668.6236355,1000
1730243668.6277187,1000
1730243668.6316347,1000
1730243668.6365252,1000
1730243668.6396587,1000
1730243668.6427066,1000
1730243668.6477396,1000
1730243668.6517556,1000
1730243668.6556697,1000
1730243668.6597588,1000
1730243668.664739,1000
1730243668.667738,1000
1730243668.6705906,1000
1730243668.6758068,1000
1730243668.679629,1000
1730243668.6837993,1000
1730243668.687601,1000
1730243668.6928024,1000
1730243668.6956437,1000
1730243668.6987977,1000
1730243668.7036643,1000
1730243668.7078204,1000
1730243668.7118924,1000
1730243668.7156956,1000
1730243668.7199128,1000
1730243668.7238932,1000
1730243668.7268393,1000
1730243668.7308288,1000
1730243668.7358088,1000
1730243668.7398183,1000
1730243668.7439933,1000
1730243668.747886,1000
1730243668.7519045,1000
1730243668.7547653,1000
1730243668.75889,1000
1730243668.7639024,1000
1730243668.7679138,1000
1730243668.771835,1000
1730243668.775052,1000
1730243668.778754,1000
1730243668.7829485,1000
1730243668.786842,1000
1730243668.7918675,1000
1730243668.7958443,1000
1730243668.7999988,1000
1730243668.8029785,1000
1730243668.8069885,1000
1730243668.810979,1000
1730243668.8150065,1000
1730243668.8190167,1000
1730243668.8238523,1000
1730243668.8280427,1000
1730243668.8309753,1000
1730243668.8349855,1000
1730243668.8390296,1000
1730243668.843021,1000
1730243668.846948,1000
1730243668.8521628,1000
1730243668.8559551,1000
1730243668.8594885,1000
1730243668.8629944,1000
1730243668.867131,1000
1730243668.8709428,1000
1730243668.8751516,1000
1730243668.8799596,1000
1730243668.883095,1000
1730243668.886902,1000
1730243668.8910975,1000
1730243668.8951557,1000
1730243668.8993692,1000
1730243668.9032574,1000
1730243668.9086597,1000
1730243668.9110746,1000
1730243668.9155817,1000
1730243668.9192352,1000
1730243668.923628,1000
1730243668.927018,1000
1730243668.931768,1000
1730243668.93625,1000
1730243668.9393222,1000
1730243668.9422889,1000
1730243668.9471016,1000
1730243668.9514556,1000
1730243668.9551325,1000
1730243668.9593866,1000
1730243668.9642563,1000
1730243668.967157,1000
1730243668.970163,1000
1730243668.9755695,1000
1730243668.979099,1000
1730243668.9834096,1000
1730243668.9870992,1000
1730243668.992821,1000
1730243668.9953434,1000
1730243668.9986892,1000
1730243669.0033212,1000
1730243669.0071692,1000
1730243669.0113964,1000
1730243669.0157845,1000
1730243669.0184772,1000
1730243669.0223632,1000
1730243669.0266433,1000
1730243669.0302346,1000
1730243669.035739,1000
1730243669.0394962,1000
1730243669.043647,1000
1730243669.0472977,1000
1730243669.0505588,1000
1730243669.0543149,1000
1730243669.0593956,1000
1730243669.063223,1000
1730243669.067407,1000
1730243669.0713384,1000
1730243669.0745797,1000
1730243669.0784924,1000
1730243669.0825608,1000
1730243669.0864103,1000
1730243669.091632,1000
1730243669.095769,1000
1730243669.099463,1000
1730243669.1025977,1000
1730243669.1069472,1000
1730243669.1108377,1000
1730243669.1145778,1000
1730243669.119628,1000
1730243669.1238568,1000
1730243669.1275237,1000
1730243669.1304283,1000
1730243669.1345,1000
1730243669.13841,1000
1730243669.1425445,1000
1730243669.1474624,1000
1730243669.1515124,1000
1730243669.1543777,1000
1730243669.158962,1000
1730243669.16243,1000
1730243669.1669617,1000
1730243669.1703873,1000
1730243669.1756556,1000
1730243669.179411,1000
1730243669.1826289,1000
1730243669.1868055,1000
1730243669.1908782,1000
1730243669.194822,1000
1730243669.198447,1000
1730243669.2024744,1000
1730243669.2075567,1000
1730243669.2106063,1000
1730243669.214609,1000
1730243669.2184649,1000
1730243669.222625,1000
1730243669.2264867,1000
1730243669.2304676,1000
1730243669.2355344,1000
1730243669.2384512,1000
1730243669.24268,1000
1730243669.2464883,1000
1730243669.250462,1000
1730243669.2545116,1000
1730243669.258494,1000
1730243669.2624943,1000
1730243669.2656372,1000
1730243669.2705705,1000
1730243669.274722,1000
1730243669.2786036,1000
1730243669.2902172,1000
1730243669.2902443,1000
1730243669.2905536,1000
1730243669.2936833,1000
1730243669.3022234,1000
1730243669.302569,1000
1730243669.3103724,1000
1730243669.3107407,1000
1730243669.3146825,1000
1730243669.318601,1000
1730243669.3215623,1000
1730243669.3257723,1000
1730243669.3296623,1000
1730243669.335722,1000
1730243669.3387043,1000
1730243669.3426373,1000
1730243669.347973,1000
1730243669.35629,1000
1730243669.356306,1000
1730243669.3595142,1000
1730243669.362849,1000
1730243669.3671217,1000
1730243669.3697827,1000
1730243669.3738668,1000
1730243669.3808496,1000
1730243669.3817055,1000
1730243669.386774,1000
1730243669.3907232,1000
1730243669.3947153,1000
1730243669.3977203,1000
1730243669.4017289,1000
1730243669.4107528,1000
1730243669.4107811,1000
1730243669.413777,1000
1730243669.418734,1000
1730243669.422743,1000
1730243669.4286048,1000
1730243669.4297569,1000
1730243669.4360487,1000
1730243669.4378152,1000
1730243669.4455116,1000
1730243669.4468217,1000
1730243669.4508052,1000
1730243669.453814,1000
1730243669.4599085,1000
1730243669.468146,1000
1730243669.4681609,1000
1730243669.4698453,1000
1730243669.4738755,1000
1730243669.478854,1000
1730243669.481886,1000
1730243669.4858892,1000
1730243669.4899328,1000
1730243669.4938793,1000
1730243669.4979403,1000
1730243669.502907,1000
1730243669.5059187,1000
1730243669.508889,1000
1730243669.5140915,1000
1730243669.517974,1000
1730243669.5219443,1000
1730243669.5259132,1000
1730243669.5309856,1000
1730243669.5340643,1000
1730243669.537114,1000
1730243669.541048,1000
1730243669.5460231,1000
1730243669.5500717,1000
1730243669.5540712,1000
1730243669.5581264,1000
1730243669.5620828,1000
1730243669.5650644,1000
1730243669.569066,1000
1730243669.5741253,1000
1730243669.5782197,1000
1730243669.5820508,1000
1730243669.58607,1000
1730243669.590068,1000
1730243669.5930629,1000
1730243669.5970745,1000
1730243669.60207,1000
1730243669.606068,1000
1730243669.6101208,1000
1730243669.6130877,1000
1730243669.6171672,1000
1730243669.6211095,1000
1730243669.6251652,1000
1730243669.630306,1000
1730243669.6341915,1000
1730243669.6381834,1000
1730243669.641267,1000
1730243669.6451583,1000
1730243669.6493037,1000
1730243669.6532547,1000
1730243669.657306,1000
1730243669.6621711,1000
1730243669.6663268,1000
1730243669.669245,1000
1730243669.673414,1000
1730243669.6774125,1000
1730243669.6814263,1000
1730243669.6855457,1000
1730243669.6904144,1000
1730243669.69445,1000
1730243669.6973596,1000
1730243669.701692,1000
1730243669.7054524,1000
1730243669.7094712,1000
